"","year","TL","sd","spp"
"689",1959,4.27838367852507,0.0802342192760213,"BUPE"
"690",1960,4.27764868561191,0.079116429895592,"BUPE"
"691",1961,4.2762869269226,0.0792919476105993,"BUPE"
"692",1962,4.27465321957182,0.0793640009762866,"BUPE"
"693",1963,4.27330505838763,0.0777104186686142,"BUPE"
"694",1964,4.27161954713724,0.076790086455599,"BUPE"
"695",1965,4.26969857439227,0.0741479731885848,"BUPE"
"696",1966,4.26750177075105,0.07347606394256,"BUPE"
"697",1967,4.2642533844864,0.0729434545911873,"BUPE"
"698",1968,4.26138554711298,0.0712797039506743,"BUPE"
"699",1969,4.25781381231397,0.0698224993929264,"BUPE"
"700",1970,4.25454629160934,0.0683792759346478,"BUPE"
"701",1971,4.25061339761267,0.0671500340956417,"BUPE"
"702",1972,4.24685159661705,0.0648305060008694,"BUPE"
"703",1973,4.24207959188624,0.0645384179549824,"BUPE"
"704",1974,4.23776198863039,0.0627692976064917,"BUPE"
"705",1975,4.23238703623344,0.0623326798728927,"BUPE"
"706",1976,4.22666648847205,0.0613986820196608,"BUPE"
"707",1977,4.22077017933583,0.0596246645713752,"BUPE"
"708",1978,4.2144859193651,0.0585129718952153,"BUPE"
"709",1979,4.20750035046307,0.0580228056649768,"BUPE"
"710",1980,4.19974525414804,0.0580025829426365,"BUPE"
"711",1981,4.19290737971324,0.0568519014104956,"BUPE"
"712",1982,4.18550308442826,0.0559180256263874,"BUPE"
"713",1983,4.17726278745059,0.0559113672533016,"BUPE"
"714",1984,4.16966424729997,0.0545384235954307,"BUPE"
"715",1985,4.16215521268378,0.0526512517103903,"BUPE"
"716",1986,4.15366155467354,0.0520448776544153,"BUPE"
"717",1987,4.14511621211803,0.0513938991490317,"BUPE"
"718",1988,4.13620220421914,0.0506525293034548,"BUPE"
"719",1989,4.12683191057992,0.0504140202678833,"BUPE"
"720",1990,4.11819070567066,0.0507263969834861,"BUPE"
"721",1991,4.1095883653432,0.0504362217372378,"BUPE"
"722",1992,4.10015163482737,0.0508341246776034,"BUPE"
"723",1993,4.08936405520258,0.0532779831069767,"BUPE"
"724",1994,4.07859911994134,0.0547179734851513,"BUPE"
"725",1995,4.06824594422383,0.0551590780124513,"BUPE"
"726",1996,4.05634045237824,0.0577263261614656,"BUPE"
"727",1997,4.04547384353705,0.0585424032961877,"BUPE"
"728",1998,4.03377043003666,0.0608881130413108,"BUPE"
"729",1999,4.02094664957513,0.0660388321132928,"BUPE"
"730",2000,4.00857646070473,0.0692841991704691,"BUPE"
"731",2001,3.99615223935673,0.0731839603966238,"BUPE"
"732",2002,3.9831472391809,0.0779640669068522,"BUPE"
"733",2003,3.97069467169007,0.0821825085996082,"BUPE"
"734",2004,3.95777696511414,0.0856180689474657,"BUPE"
"735",2005,3.94251308883454,0.0913533229525259,"BUPE"
"736",2006,3.92850095823598,0.0965147792257772,"BUPE"
"737",2007,3.91392007347,0.102245273785385,"BUPE"
"738",2008,3.89980904531799,0.10690397407675,"BUPE"
"739",2009,3.88531209640275,0.11221604545502,"BUPE"
"740",2010,3.86907188394546,0.118469227172179,"BUPE"
"741",2011,3.85436422266495,0.124603752658837,"BUPE"
"742",2012,3.8384687870111,0.131045373061986,"BUPE"
"743",2013,3.82297497736842,0.138041560702468,"BUPE"
"744",2014,3.80733012905795,0.144473213344075,"BUPE"
"745",1891,4.04688698076111,0.138691346612626,"WTTR"
"746",1892,4.05163998035206,0.132770025596345,"WTTR"
"747",1893,4.05574168286761,0.129285262170219,"WTTR"
"748",1894,4.05908260402012,0.12525952212261,"WTTR"
"749",1895,4.06156949020499,0.12118552349614,"WTTR"
"750",1896,4.06457616638948,0.11685205241597,"WTTR"
"751",1897,4.06666738060491,0.111369797506027,"WTTR"
"752",1898,4.0706399264229,0.106360924255019,"WTTR"
"753",1899,4.07294482514761,0.102301785996969,"WTTR"
"754",1900,4.07532215948351,0.0982179418999882,"WTTR"
"755",1901,4.07690089703491,0.0947357322867122,"WTTR"
"756",1902,4.07956595659066,0.0888882469819112,"WTTR"
"757",1903,4.08063374023285,0.086045059200841,"WTTR"
"758",1904,4.0826657956661,0.0830661660969696,"WTTR"
"759",1905,4.08361056908698,0.0820520308778336,"WTTR"
"760",1906,4.08423672809611,0.080698442550017,"WTTR"
"761",1907,4.08643368205613,0.0768845221440211,"WTTR"
"762",1908,4.0882426061425,0.0769784849178521,"WTTR"
"763",1909,4.08896914053864,0.076358161659944,"WTTR"
"764",1910,4.09001928541594,0.0754106791286269,"WTTR"
"765",1911,4.09171062202986,0.0737781559706896,"WTTR"
"766",1912,4.09265516021628,0.0739804835198177,"WTTR"
"767",1913,4.09308913957796,0.0731205684107783,"WTTR"
"768",1914,4.09335527074758,0.0747774396918039,"WTTR"
"769",1915,4.0937167142977,0.0738859799569607,"WTTR"
"770",1916,4.09411889972113,0.0733615450915579,"WTTR"
"771",1917,4.09419713209492,0.0738974353857991,"WTTR"
"772",1918,4.09431234914118,0.0736115857601432,"WTTR"
"773",1919,4.093767902565,0.0742890967620253,"WTTR"
"774",1920,4.09327138904872,0.0737940968375614,"WTTR"
"775",1921,4.09371917966283,0.0746996124919033,"WTTR"
"776",1922,4.09336522723447,0.0751138433960739,"WTTR"
"777",1923,4.09242251232721,0.075245485107005,"WTTR"
"778",1924,4.09240915198893,0.0761763401626956,"WTTR"
"779",1925,4.09118399036356,0.0761020273075461,"WTTR"
"780",1926,4.091731425916,0.0758882112943553,"WTTR"
"781",1927,4.09091817191111,0.0752408724074236,"WTTR"
"782",1928,4.08870036580653,0.0775548065669271,"WTTR"
"783",1929,4.08617190447652,0.0783658134106906,"WTTR"
"784",1930,4.08319000795102,0.0797544526276566,"WTTR"
"785",1931,4.08096397357242,0.0808276718946264,"WTTR"
"786",1932,4.07884635279188,0.0809536012012968,"WTTR"
"787",1933,4.07638325666689,0.0815632617501603,"WTTR"
"788",1934,4.07325779064015,0.0821349530262392,"WTTR"
"789",1935,4.07021223648851,0.0826861823832026,"WTTR"
"790",1936,4.06682521408667,0.0833539006672632,"WTTR"
"791",1937,4.06350654798547,0.0836461873357601,"WTTR"
"792",1938,4.06097278961674,0.0838069146209115,"WTTR"
"793",1939,4.05815334814764,0.0843277707882182,"WTTR"
"794",1940,4.05585393443656,0.0841251657422042,"WTTR"
"795",1941,4.05294342718024,0.083890565194551,"WTTR"
"796",1942,4.04836744094983,0.0849442126116866,"WTTR"
"797",1943,4.04396123376244,0.0847966299242984,"WTTR"
"798",1944,4.03997560659849,0.0844598815442374,"WTTR"
"799",1945,4.03437919585622,0.0843211913921476,"WTTR"
"800",1946,4.02849202369104,0.08512279155208,"WTTR"
"801",1947,4.02325993475537,0.084902038786475,"WTTR"
"802",1948,4.0175521831371,0.0844394253240051,"WTTR"
"803",1949,4.0123078339468,0.0829213858683193,"WTTR"
"804",1950,4.0052367802633,0.0824954529681454,"WTTR"
"805",1951,3.99841690138434,0.080274769908244,"WTTR"
"806",1952,3.99164369553086,0.0787616453316451,"WTTR"
"807",1953,3.98424807268951,0.0780512117724657,"WTTR"
"808",1954,3.9766207115723,0.077764392823747,"WTTR"
"809",1955,3.97029724805897,0.0749664698004322,"WTTR"
"810",1956,3.96201914693359,0.0737568651381615,"WTTR"
"811",1957,3.95452088793823,0.0730724065300485,"WTTR"
"812",1958,3.9458866463561,0.0729944007323615,"WTTR"
"813",1959,3.93851771706965,0.0725073639480116,"WTTR"
"814",1960,3.93155466149622,0.0713448163462429,"WTTR"
"815",1961,3.92396201897454,0.0706235134540001,"WTTR"
"816",1962,3.91763858345143,0.0681701913142883,"WTTR"
"817",1963,3.91055869447407,0.0667517200277801,"WTTR"
"818",1964,3.90307752890112,0.067966583375755,"WTTR"
"819",1965,3.89628380235369,0.0676414512534924,"WTTR"
"820",1966,3.88922730893203,0.067378358327074,"WTTR"
"821",1967,3.88425297748547,0.067733201523466,"WTTR"
"822",1968,3.87885023049906,0.0665582323429805,"WTTR"
"823",1969,3.87364307887373,0.0657776860494881,"WTTR"
"824",1970,3.86917216779704,0.0637520424158797,"WTTR"
"825",1971,3.86415157127343,0.0637801230383932,"WTTR"
"826",1972,3.86064270055506,0.0621477204471361,"WTTR"
"827",1973,3.85741591600188,0.0614969249988846,"WTTR"
"828",1974,3.85487215800038,0.0599357901220658,"WTTR"
"829",1975,3.8530884874463,0.0582996920231467,"WTTR"
"830",1976,3.85100549566277,0.0567864882325377,"WTTR"
"831",1977,3.85004998139449,0.0559570655240216,"WTTR"
"832",1978,3.84927112691887,0.0547146349359147,"WTTR"
"833",1979,3.84964035056323,0.0543491076868508,"WTTR"
"834",1980,3.85064104486404,0.0520873987447255,"WTTR"
"835",1981,3.85137147995296,0.0509886245929958,"WTTR"
"836",1982,3.85315423754254,0.0506611622053939,"WTTR"
"837",1983,3.85541364725237,0.0509592366776341,"WTTR"
"838",1984,3.85908610552195,0.0493823601432526,"WTTR"
"839",1985,3.86316614089118,0.0471671671811871,"WTTR"
"840",1986,3.86622046618885,0.0463637253503175,"WTTR"
"841",1987,3.87033226574446,0.0451325607461084,"WTTR"
"842",1988,3.87444634586705,0.0435919545420171,"WTTR"
"843",1989,3.87923354241142,0.0413707153886054,"WTTR"
"844",1990,3.88426428777295,0.0395485293634854,"WTTR"
"845",1991,3.88945632017193,0.0373342328326562,"WTTR"
"846",1992,3.89529643667203,0.0350928894045506,"WTTR"
"847",1993,3.90087900062107,0.0339322240509414,"WTTR"
"848",1994,3.9072943346257,0.0319368402897475,"WTTR"
"849",1995,3.91408065115615,0.0310865721770051,"WTTR"
"850",1996,3.92009847560536,0.0316972218241598,"WTTR"
"851",1997,3.92724352187038,0.0322513094150678,"WTTR"
"852",1998,3.93506608772178,0.0334702307628478,"WTTR"
"853",1999,3.9424253237334,0.0359262319590155,"WTTR"
"854",2000,3.95102057672635,0.0371704959538093,"WTTR"
"855",2001,3.95990600086687,0.0393391389450555,"WTTR"
"856",2002,3.96765817063574,0.0416544993580135,"WTTR"
"857",2003,3.97606490259667,0.0453721156175053,"WTTR"
"858",2004,3.98442906677011,0.0494096792749867,"WTTR"
"859",2005,3.9935195211334,0.0540275018979726,"WTTR"
"860",2006,4.00279595090559,0.0575595167921819,"WTTR"
"861",2007,4.01276745031899,0.060870393331439,"WTTR"
"862",2008,4.02248198469973,0.065543068076976,"WTTR"
"863",2009,4.03222486025269,0.0698151466924628,"WTTR"
"864",2010,4.04385645224281,0.0754144151129781,"WTTR"
"865",2011,4.05423336281947,0.081270984645613,"WTTR"
"866",2012,4.06468009379921,0.0881121888944687,"WTTR"
"867",2013,4.07724317043617,0.0921350395826677,"WTTR"
"868",2014,4.08829023133776,0.0985484948274653,"WTTR"
"869",1891,3.90144981746748,0.183328196106762,"WHTE"
"870",1892,3.89783998194273,0.17458239056448,"WHTE"
"871",1893,3.89431888117911,0.167947535825741,"WHTE"
"872",1894,3.89095710205997,0.161022630661945,"WHTE"
"873",1895,3.88659268940382,0.156849398056157,"WHTE"
"874",1896,3.88361055324567,0.149262835327913,"WHTE"
"875",1897,3.88053224994522,0.143514912209061,"WHTE"
"876",1898,3.87819253679835,0.138761047118102,"WHTE"
"877",1899,3.87595844937201,0.131863580420047,"WHTE"
"878",1900,3.87347105786194,0.125400206961199,"WHTE"
"879",1901,3.87021008638323,0.119433548908668,"WHTE"
"880",1902,3.86781940285192,0.112868934723624,"WHTE"
"881",1903,3.86460147585689,0.108914444062908,"WHTE"
"882",1904,3.86191670117298,0.103530326336901,"WHTE"
"883",1905,3.85968545740038,0.0974935391722065,"WHTE"
"884",1906,3.85706937572266,0.0913247868454508,"WHTE"
"885",1907,3.85417093450466,0.0878561652178167,"WHTE"
"886",1908,3.85081204523879,0.0843724989756769,"WHTE"
"887",1909,3.8483346292915,0.0780410968296574,"WHTE"
"888",1910,3.8460096325388,0.0722414667524789,"WHTE"
"889",1911,3.84417028257776,0.0670063341357237,"WHTE"
"890",1912,3.84123281400014,0.0645348499742475,"WHTE"
"891",1913,3.83947577946645,0.060074354418798,"WHTE"
"892",1914,3.83639903984792,0.0557058047093593,"WHTE"
"893",1915,3.8347085961909,0.0514716109540321,"WHTE"
"894",1916,3.83229122897272,0.0494245797486754,"WHTE"
"895",1917,3.8313402363944,0.0452521497564944,"WHTE"
"896",1918,3.82941565451528,0.0426583085409789,"WHTE"
"897",1919,3.82671044236451,0.0418734373528267,"WHTE"
"898",1920,3.82430625563186,0.0398877996994007,"WHTE"
"899",1921,3.82227044699204,0.0367439425393563,"WHTE"
"900",1922,3.81992011070047,0.035119646487261,"WHTE"
"901",1923,3.81747854994988,0.0347531689595195,"WHTE"
"902",1924,3.81539444531928,0.0334549596741618,"WHTE"
"903",1925,3.81345456176743,0.032264766025591,"WHTE"
"904",1926,3.8121750443163,0.0311147460247172,"WHTE"
"905",1927,3.81013784389748,0.0315781383143614,"WHTE"
"906",1928,3.80919595355065,0.0311975952036958,"WHTE"
"907",1929,3.80752653103682,0.0318584044179224,"WHTE"
"908",1930,3.80706622408264,0.0315890501911356,"WHTE"
"909",1931,3.8066389568155,0.0325220594927402,"WHTE"
"910",1932,3.80678648589687,0.032931651301392,"WHTE"
"911",1933,3.80684269521945,0.033097651886417,"WHTE"
"912",1934,3.80672710853481,0.0336192673754505,"WHTE"
"913",1935,3.80646144821617,0.0358672077035926,"WHTE"
"914",1936,3.80665686645214,0.0373965929021089,"WHTE"
"915",1937,3.80766984386945,0.0376579874446454,"WHTE"
"916",1938,3.80820887341809,0.0394619142012496,"WHTE"
"917",1939,3.80810613293522,0.043355335799566,"WHTE"
"918",1940,3.80851119250533,0.0459479681284067,"WHTE"
"919",1941,3.80874381251738,0.0486778619742489,"WHTE"
"920",1942,3.80944272385374,0.0519770630580525,"WHTE"
"921",1943,3.80963017303833,0.0557896751698381,"WHTE"
"922",1944,3.80991237666403,0.0607549382988806,"WHTE"
"923",1945,3.80928354782545,0.0653799127308154,"WHTE"
"924",1946,3.80950192006542,0.0683512351281284,"WHTE"
"925",1947,3.8101665120478,0.0725636826329596,"WHTE"
"926",1948,3.8102835967269,0.077141951223719,"WHTE"
"927",1949,3.81025960487344,0.0818342739558982,"WHTE"
"928",1950,3.81025149083257,0.0860693720455461,"WHTE"
"929",1951,3.81071605917007,0.0909469812191492,"WHTE"
"930",1952,3.81087144676403,0.0965052894388747,"WHTE"
"931",1953,3.81140032663209,0.1006274741523,"WHTE"
"932",1954,3.81156523420448,0.102943365901863,"WHTE"
"933",1955,3.81229593372702,0.107317674801989,"WHTE"
"934",1956,3.81263991462706,0.111903726725505,"WHTE"
"935",1957,3.8136415144009,0.11425770346955,"WHTE"
"936",1958,3.81398158228316,0.117431101474946,"WHTE"
"937",1959,3.81355789127686,0.121378778592778,"WHTE"
"938",1960,3.81368775207152,0.124352952165806,"WHTE"
"939",1961,3.81412479788684,0.126643203677399,"WHTE"
"940",1962,3.81392667216851,0.129465507555039,"WHTE"
"941",1963,3.81418430966216,0.131484817994771,"WHTE"
"942",1964,3.81408746390186,0.133611941429062,"WHTE"
"943",1965,3.81352470944423,0.134894295821863,"WHTE"
"944",1966,3.81275916859635,0.135971349581954,"WHTE"
"945",1967,3.81134813647111,0.138386220449839,"WHTE"
"946",1968,3.81057927027047,0.138065130761776,"WHTE"
"947",1969,3.80964297052717,0.138063707994707,"WHTE"
"948",1970,3.80756440227903,0.13817834973688,"WHTE"
"949",1971,3.80634193587057,0.13804624843121,"WHTE"
"950",1972,3.80570583962426,0.136448772500747,"WHTE"
"951",1973,3.8050270366853,0.134756251112708,"WHTE"
"952",1974,3.80394031910255,0.133887293631727,"WHTE"
"953",1975,3.8025878266043,0.133882522909953,"WHTE"
"954",1976,3.80081120358848,0.132909088304144,"WHTE"
"955",1977,3.79897857552444,0.130616914921056,"WHTE"
"956",1978,3.79757757502329,0.129904570742958,"WHTE"
"957",1979,3.795599700917,0.128084206685921,"WHTE"
"958",1980,3.79366626764181,0.126172096316318,"WHTE"
"959",1981,3.79191829231607,0.124686516930364,"WHTE"
"960",1982,3.78966751688339,0.123083097724296,"WHTE"
"961",1983,3.78678766692331,0.120958957828467,"WHTE"
"962",1984,3.78445157499545,0.118807361738438,"WHTE"
"963",1985,3.78191277947716,0.116438109063119,"WHTE"
"964",1986,3.77978384930235,0.113814995023056,"WHTE"
"965",1987,3.77724648620147,0.112251387125615,"WHTE"
"966",1988,3.77466199240373,0.108586518149502,"WHTE"
"967",1989,3.77214669496808,0.104733374002857,"WHTE"
"968",1990,3.76885858589984,0.102959648802631,"WHTE"
"969",1991,3.76573239865857,0.0990654873427101,"WHTE"
"970",1992,3.76318743832779,0.0953197952776805,"WHTE"
"971",1993,3.76022485936361,0.0929081669576237,"WHTE"
"972",1994,3.75692726382448,0.088702524396437,"WHTE"
"973",1995,3.7537179313415,0.0842813352494072,"WHTE"
"974",1996,3.74963525745054,0.0810961999096511,"WHTE"
"975",1997,3.74657871818952,0.076378763483119,"WHTE"
"976",1998,3.74357405229066,0.0712302071922126,"WHTE"
"977",1999,3.73984233119025,0.0663174698636215,"WHTE"
"978",2000,3.73554593113671,0.0631043427311337,"WHTE"
"979",2001,3.73147282721785,0.0577126323598343,"WHTE"
"980",2002,3.72631360890045,0.0533525720682486,"WHTE"
"981",2003,3.72223997058321,0.0495867985257044,"WHTE"
"982",2004,3.7170750691644,0.0472082494240809,"WHTE"
"983",2005,3.71312104035409,0.0439916600482899,"WHTE"
"984",2006,3.70822912904366,0.0387647780445626,"WHTE"
"985",2007,3.70258086384034,0.0374405620611258,"WHTE"
"986",2008,3.69684356250531,0.0366474266862342,"WHTE"
"987",2009,3.69090445258088,0.034771757358611,"WHTE"
"988",2010,3.68448439523223,0.0341135968721815,"WHTE"
"989",2011,3.67801898003232,0.0337962272310168,"WHTE"
"990",2012,3.67160870765892,0.0351545778504092,"WHTE"
"991",2013,3.66565620468884,0.0343856239156843,"WHTE"
"992",2014,3.65963292236492,0.0346333504944494,"WHTE"
"993",1891,4.10824634644272,0.0818145072832079,"TP"
"994",1892,4.1072688742602,0.0782160241260152,"TP"
"995",1893,4.10571884567087,0.0739527378276676,"TP"
"996",1894,4.10318121664414,0.070664544776414,"TP"
"997",1895,4.10158159977118,0.0676651600413232,"TP"
"998",1896,4.09989686388343,0.0652279295811082,"TP"
"999",1897,4.09780314471189,0.0623715468798061,"TP"
"1000",1898,4.09623199881674,0.0598480739660507,"TP"
"1001",1899,4.09526329634359,0.0579108019808023,"TP"
"1002",1900,4.09338121949244,0.056736238944592,"TP"
"1003",1901,4.09147265683294,0.0554546688643018,"TP"
"1004",1902,4.08969835936658,0.0530740249023847,"TP"
"1005",1903,4.08834887422903,0.0513410706084052,"TP"
"1006",1904,4.08537985979877,0.0509009532902471,"TP"
"1007",1905,4.08320298631451,0.0506451510977719,"TP"
"1008",1906,4.08176119110745,0.0478457058862078,"TP"
"1009",1907,4.08013425437036,0.0458604475553388,"TP"
"1010",1908,4.07810819689974,0.0448453251141689,"TP"
"1011",1909,4.07605698814198,0.0445801186097947,"TP"
"1012",1910,4.0741986876723,0.0436383802915552,"TP"
"1013",1911,4.07272724235323,0.0423105751338975,"TP"
"1014",1912,4.07082420332659,0.0414070594318403,"TP"
"1015",1913,4.06893098478679,0.0407455281772222,"TP"
"1016",1914,4.06725904396892,0.0401840467188395,"TP"
"1017",1915,4.06460000766666,0.0412485396181186,"TP"
"1018",1916,4.06246146850249,0.0417244421293725,"TP"
"1019",1917,4.05981613510827,0.0411842460875818,"TP"
"1020",1918,4.05737147489098,0.041304293986145,"TP"
"1021",1919,4.05458912361413,0.0426299854082952,"TP"
"1022",1920,4.05258371500137,0.042261350848368,"TP"
"1023",1921,4.05038095139789,0.0425510669989997,"TP"
"1024",1922,4.04775894014462,0.0428711131717696,"TP"
"1025",1923,4.04555352464763,0.0433764684203046,"TP"
"1026",1924,4.04303476896016,0.0439621186197341,"TP"
"1027",1925,4.04149170267339,0.0441729189197488,"TP"
"1028",1926,4.03935373894531,0.0446999468850882,"TP"
"1029",1927,4.03704900498202,0.0453635219892679,"TP"
"1030",1928,4.03535612590144,0.045504261325398,"TP"
"1031",1929,4.03313328851727,0.0466089015507123,"TP"
"1032",1930,4.03002609733655,0.0472653098604612,"TP"
"1033",1931,4.02795828875456,0.0481469196275199,"TP"
"1034",1932,4.02610336451691,0.0484167783121148,"TP"
"1035",1933,4.02406567260143,0.0482846685077361,"TP"
"1036",1934,4.02173761590151,0.0482830927791165,"TP"
"1037",1935,4.01934029442633,0.0488414103400787,"TP"
"1038",1936,4.01659109749994,0.0475876293216668,"TP"
"1039",1937,4.01414171856192,0.0462292550608776,"TP"
"1040",1938,4.0120053109903,0.0458362849575797,"TP"
"1041",1939,4.00935075544647,0.0459146699614443,"TP"
"1042",1940,4.00671478445923,0.0451079989010124,"TP"
"1043",1941,4.00367755112534,0.0449854813508299,"TP"
"1044",1942,4.00075376668017,0.0454575175005125,"TP"
"1045",1943,3.99832933524224,0.0456975549438696,"TP"
"1046",1944,3.99515832649955,0.046208828647222,"TP"
"1047",1945,3.99203872251509,0.0465535325063957,"TP"
"1048",1946,3.98928464816055,0.0474720446955179,"TP"
"1049",1947,3.9860302005522,0.0474640994983844,"TP"
"1050",1948,3.98294471855783,0.0477481180688564,"TP"
"1051",1949,3.98091252563856,0.0475099734297033,"TP"
"1052",1950,3.9783686874684,0.0476665299664538,"TP"
"1053",1951,3.97621524198078,0.0477508492189043,"TP"
"1054",1952,3.97403351777346,0.04825170407796,"TP"
"1055",1953,3.97158427088517,0.0487627772332049,"TP"
"1056",1954,3.96923330741762,0.0491081429753191,"TP"
"1057",1955,3.96713005985369,0.0497540285935365,"TP"
"1058",1956,3.96635909570373,0.0495069698496415,"TP"
"1059",1957,3.96580489897532,0.0486912372721999,"TP"
"1060",1958,3.96536094833965,0.0483361205451232,"TP"
"1061",1959,3.9662370260531,0.0461370031357538,"TP"
"1062",1960,3.96605001004312,0.0459742822395484,"TP"
"1063",1961,3.96643161249524,0.0452556453806072,"TP"
"1064",1962,3.96674205612594,0.0458547443647013,"TP"
"1065",1963,3.9670163322506,0.0458203904756447,"TP"
"1066",1964,3.96745105986552,0.0459443023709394,"TP"
"1067",1965,3.96681473022094,0.0466568974923578,"TP"
"1068",1966,3.96687935446317,0.0454185401882019,"TP"
"1069",1967,3.96628635034174,0.0444423266881215,"TP"
"1070",1968,3.96577319063764,0.0434908099082856,"TP"
"1071",1969,3.96393471568736,0.0433119989931141,"TP"
"1072",1970,3.96199031264058,0.0428244518204974,"TP"
"1073",1971,3.95977099917853,0.0426238184795968,"TP"
"1074",1972,3.95781438070066,0.0424891779067269,"TP"
"1075",1973,3.95606865708813,0.0417397533994981,"TP"
"1076",1974,3.95365585805666,0.0416862781808836,"TP"
"1077",1975,3.95155543073809,0.0409615100644123,"TP"
"1078",1976,3.94935918273235,0.0406574974054332,"TP"
"1079",1977,3.94660190853741,0.0408361871977236,"TP"
"1080",1978,3.9439415121235,0.0403266870949026,"TP"
"1081",1979,3.94149133493865,0.03971514294641,"TP"
"1082",1980,3.93894620499386,0.0396610136714872,"TP"
"1083",1981,3.93652968026175,0.0392059341856461,"TP"
"1084",1982,3.93431576214304,0.0382824689774122,"TP"
"1085",1983,3.93133324792303,0.0381424327272737,"TP"
"1086",1984,3.92858261053501,0.0375275769843362,"TP"
"1087",1985,3.9261770233779,0.0363473594471504,"TP"
"1088",1986,3.92319408889519,0.0360121420420301,"TP"
"1089",1987,3.92008518409199,0.0357007881014857,"TP"
"1090",1988,3.91596793629036,0.0358257167436311,"TP"
"1091",1989,3.91292341671126,0.0345767163671704,"TP"
"1092",1990,3.90930047440293,0.0340283945249586,"TP"
"1093",1991,3.90605996294215,0.0328792761237202,"TP"
"1094",1992,3.90236921474465,0.0322186775674558,"TP"
"1095",1993,3.89849868479202,0.0310934950568322,"TP"
"1096",1994,3.89473454679166,0.0315681868523781,"TP"
"1097",1995,3.89038902328231,0.0307489715228018,"TP"
"1098",1996,3.88625223838013,0.0310083587869125,"TP"
"1099",1997,3.88167111559978,0.030830820094975,"TP"
"1100",1998,3.87663681896761,0.0317769713951916,"TP"
"1101",1999,3.87225054923834,0.0314189994995862,"TP"
"1102",2000,3.86738360339676,0.03134865675879,"TP"
"1103",2001,3.86240850943404,0.032596530378159,"TP"
"1104",2002,3.85833185862753,0.0329567350293365,"TP"
"1105",2003,3.85324381408058,0.0334836284870446,"TP"
"1106",2004,3.84809175111688,0.0356071270850489,"TP"
"1107",2005,3.84294669322073,0.0376173425030428,"TP"
"1108",2006,3.83748275253169,0.0398351694119157,"TP"
"1109",2007,3.83228910048724,0.042146578501062,"TP"
"1110",2008,3.82703263265263,0.0436698555894268,"TP"
"1111",2009,3.82118333817772,0.0458195926847926,"TP"
"1112",2010,3.81544396506889,0.0483351242138053,"TP"
"1113",2011,3.81009137679359,0.0499394515436653,"TP"
"1114",2012,3.80449159503589,0.0519392751512928,"TP"
"1115",2013,3.7992168153107,0.0545031019481228,"TP"
"1116",2014,3.79291428615361,0.0582825025130473,"TP"
